zip_code,city,state,market_health_index
19610,Wyomissing,PA,2.449966015
19611,Reading,PA,4.144702062
19701,Bear,DE,7.428441961
19702,Newark,DE,4.778340005
19703,Claymont,DE,6.75326637
19706,Delaware City,DE,8.991012763
19707,Hockessin,DE,9.75908164
19709,Middletown,DE,6.50857186
19711,Newark,DE,8.404954309
19713,Newark,DE,4.822143343
19720,New Castle,DE,3.512574579
19734,Townsend,DE,6.887697304
19801,Wilmington,DE,0.317196586
19802,Wilmington,DE,4.117513783
19803,Wilmington,DE,9.647307605
19804,Newport,DE,5.471641115
19805,Wilmington,DE,5.390076278
19806,Wilmington,DE,9.684313874
19808,Hockessin,DE,7.794728495
19809,Edgemoor,DE,8.068121743
19810,Arden,DE,9.600483347
19901,Dover,DE,1.079223624
19904,Dover,DE,1.297485084
19934,Camden,DE,2.32006646
19938,Clayton,DE,2.269466052
19939,Dagsboro,DE,4.958084737
19943,Felton,DE,1.046748735
19946,Felton,DE,1.16380938
19947,Georgetown,DE,2.069330111
19952,Harrington,DE,1.686428517
19953,Hartly,DE,5.326636961
19954,Houston,DE,2.503587342
19962,Magnolia,DE,1.590514312
19973,Seaford,DE,2.670493165
19977,Smyrna,DE,0.958386829
20001,Washington,DC,2.78906427
20002,Washington,DC,5.715580394
20003,Washington,DC,1.375273771
20004,Washington,DC,0.679706971
20005,Washington,DC,1.070160864
20007,Washington,DC,3.690808851
20008,Washington,DC,2.162223397
20009,Washington,DC,2.199229665
20010,Washington,DC,4.301034665
20011,Washington,DC,2.653122876
20012,Washington,DC,4.667321199
20015,Washington,DC,2.739219092
20016,Washington,DC,3.02771694
20017,Washington,DC,4.256476097
20018,Washington,DC,1.891095839
20019,Washington,DC,3.196133223
20020,Washington,DC,0.564156786
20024,Washington,DC,1.488558266
20032,Washington,DC,3.057170909
20036,Washington,DC,0.92817763
20037,Washington,DC,3.621327694
20105,Aldie,VA,4.048787856
20106,Amissville,VA,2.352541349
20109,Manassas,VA,1.805754852
20110,Manassas,VA,0.792991466
20111,Manassas Park,VA,5.087984291
20112,Manassas,VA,3.665131032
20115,Marshall,VA,5.208065856
20117,Middleburg,VA,3.832792085
20119,Catlett,VA,3.277698059
20120,Centreville,VA,3.49898044
20121,Centreville,VA,4.627294011
20124,Clifton,VA,3.02016464
20132,Purcellville,VA,4.733026206
20136,Bristow,VA,3.046597689
20137,Broad Run,VA,6.405105355
20141,Round Hill,VA,3.061702288
20143,Catharpin,VA,1.807265312
20147,Ashburn,VA,3.94834227
20148,Ashburn,VA,3.600181255
20151,Chantilly,VA,3.989124688
20152,Chantilly,VA,5.720867004
20155,Gainesville,VA,4.6597689
20158,Hamilton,VA,5.658938147
20164,Sterling,VA,4.972434106
20165,Sterling,VA,3.73083604
20166,Sterling,VA,3.738388339
20169,Haymarket,VA,5.788082471
20170,Herndon,VA,6.080356469
20171,Herndon,VA,3.48085492
20175,Leesburg,VA,3.629635224
20176,Leesburg,VA,5.708783325
20180,Lovettsville,VA,2.224152254
20181,Nokesville,VA,4.373536742
20186,Warrenton,VA,1.113964202
20187,Warrenton,VA,1.842005891
20190,Reston,VA,3.128917755
20191,Reston,VA,5.718601314
20194,Reston,VA,3.008836191
20197,Waterford,VA,3.969488709
20198,The Plains,VA,4.64239861
20601,Waldorf,MD,0.24318405
20602,Waldorf,MD,0.177479042
20603,Waldorf,MD,0.111018805
20607,Accokeek,MD,0.417642172
20608,Eagle Harbor,MD,0.663091911
20609,Avenue,MD,2.116154369
20611,Bel Alton,MD,0.654784382
20613,Brandywine,MD,0.186541802
20616,Bryans Road,MD,0.246960199
20618,Bushwood,MD,0.803564685
20619,California,MD,0.490144249
20620,Callaway,MD,0.104976965
20621,Chaptico,MD,0.267351409
20622,Charlotte Hall,MD,0.325504116
20623,Cheltenham,MD,0.813382675
20624,Clements,MD,0.398761423
20625,Cobb Island,MD,0.024167359
20629,Dowell,MD,1.338267502
20634,Great Mills,MD,0.164640133
20636,Hollywood,MD,1.034665056
20637,Hughesville,MD,0.834529114
20639,Huntingtown,MD,0.765047957
20640,Indian Head,MD,2.116909599
20645,Issue,MD,0.296050147
20646,La Plata,MD,0.70538479
20650,Leonardtown,MD,0.284721698
20653,Lexington Park,MD,0.107997885
20657,Lusby,MD,0.291518767
20658,Marbury,MD,2.899327845
20659,Mechanicsville,MD,0.329280266
20662,Nanjemoy,MD,0.488633789
20664,Newburg,MD,0.015104599
20675,Pomfret,MD,2.289857262
20676,Port Republic,MD,0.131410014
20677,La Plata,MD,0.151045994
20678,Prince Frederick,MD,0.320972736
20680,Ridge,MD,6.466278982
20684,Saint Inigoes,MD,0.657805302
20685,Saint Leonard,MD,1.1517257
20688,Solomons,MD,0.357979005
20689,Sunderland,MD,0.405558493
20690,Tall Timbers,MD,0.055131788
20692,Valley Lee,MD,0.990106487
20693,Welcome,MD,1.316365833
20695,White Plains,MD,0.520353448
20705,Beltsville,MD,0.259799109
20706,Lanham Seabrook,MD,0.557359716
20707,Laurel,MD,0.494675629
20708,Laurel,MD,0.175968582
20710,Bladensburg,MD,0.515066838
20711,Lothian,MD,1.903179518
20712,Mount Rainier,MD,6.634695265
20714,North Beach,MD,2.175817536
20715,Bowie,MD,2.56702666
20716,Bowie,MD,1.369987161
20720,Bowie,MD,0.504493618
20721,Bowie,MD,1.049014425
20722,Brentwood,MD,1.515746545
20723,Laurel,MD,2.593459708
20724,Laurel,MD,0.348916245
20732,Chesapeake Beach,MD,1.099614833
20733,Churchton,MD,1.012008156
20735,Clinton,MD,0.452382751
20736,Owings,MD,0.68952496
20737,East Riverdale,MD,2.588928329
20740,College Park,MD,0.718978929
20743,Coral Hills,MD,0.552073106
20744,Fort Washington,MD,0.496186089
20745,Forest Heights,MD,1.15474662
20746,Suitland-Silver Hill,MD,0.894947512
20747,District Heights,MD,0.47428442
20748,Temple Hills,MD,0.971225738
20751,Deale,MD,1.214409788
20754,Dunkirk,MD,0.552828336
20759,Fulton,MD,2.907635375
20763,Savage,MD,0.285476928
20764,Shady Side,MD,0.253002039
20769,Glenn Dale,MD,0.360999924
20770,Greenbelt,MD,1.108677592
20772,Greater Upper Marlboro,MD,0.305112907
20774,Kettering,MD,0.135186164
20777,Highland,MD,2.773204441
20778,West River,MD,5.163507288
20779,Tracys Landing,MD,2.152405407
20781,Hyattsville,MD,1.246129446
20782,Chillum,MD,0.602673514
20783,Chillum,MD,1.033154596
20784,New Carrollton,MD,1.363190091
20785,Greater Landover,MD,1.369231931
20794,Jessup,MD,1.539913904
20814,Bethesda,MD,2.571558039
20815,Chevy Chase,MD,3.350200136
20816,Bethesda,MD,2.496035043
20817,Bethesda,MD,6.562948418
20818,Cabin John,MD,6.331848048
20832,Olney,MD,2.294388641
20833,Brookeville,MD,3.416660373
20837,Poolesville,MD,3.120610226
20841,Boyds,MD,0.973491428
20842,Dickerson,MD,4.585001133
20850,Rockville,MD,1.85711049
20851,Rockville,MD,2.999773431
20852,North Bethesda,MD,1.599577071
20853,Olney,MD,2.912921985
20854,Potomac,MD,5.202779246
20855,Derwood,MD,3.175742013
20860,Sandy Spring,MD,1.753643985
20861,Ashton,MD,2.764896911
20866,Burtonsville,MD,0.769579337
20871,Clarksburg,MD,1.973415905
20872,Damascus,MD,1.196284269
20874,Germantown,MD,1.549731893
20876,Germantown,MD,0.120836795
20877,Gaithersburg,MD,0.630617023
20878,Gaithersburg,MD,4.452080659
20879,Gaithersburg,MD,1.783853183
20882,Damascus,MD,2.217355185
20886,Montgomery Village,MD,2.485461823
20895,Kensington,MD,2.227928404
20901,Silver Spring,MD,2.338191979
20902,Silver Spring,MD,3.326788007
20903,Silver Spring,MD,0.863227853
20904,Silver Spring,MD,1.498376256
20905,Silver Spring,MD,0.717468469
20906,Silver Spring,MD,0.758250887
20910,Silver Spring,MD,1.872215089
20912,Takoma Park,MD,0.561891096
21001,Aberdeen,MD,0.091382826
21009,Abingdon,MD,0.536213277
21012,Arnold,MD,3.453666641
21013,Baldwin,MD,3.312438638
21014,Bel Air,MD,0.807340835
21015,Bel Air,MD,0.402537573
21017,Belcamp,MD,0.138962314
21028,Churchville,MD,0.276414168
21029,Clarksville,MD,5.186164187
21030,Cockeysville,MD,0.93119855
21032,Crownsville,MD,1.467411827
21034,Darlington,MD,1.021826146
21035,Davidsonville,MD,2.971829922
21036,Dayton,MD,4.133373612
21037,Edgewater,MD,0.775621177
21040,Edgewood,MD,0.116305415
21042,Ellicott City,MD,7.074239106
21043,Ellicott City,MD,4.172645571
21044,Columbia,MD,2.932557964
21045,Columbia,MD,4.713390227
21046,Columbia,MD,0.750698588
21047,Fallston,MD,0.511290688
21048,Finksburg,MD,2.064798731
21050,Forest Hill,MD,0.869269693
21053,Freeland,MD,2.909901065
21054,Gambrills,MD,0.799033306
21057,Glen Arm,MD,4.206630919
21060,Glen Burnie,MD,0.442564761
21061,Glen Burnie,MD,1.117740352
21074,Hampstead,MD,1.435692168
21075,Elkridge,MD,3.227097651
21076,Hanover,MD,0.837550034
21078,Havre de Grace,MD,0.268106638
21084,Jarrettsville,MD,0.753719508
21085,Joppa,MD,0.506004078
21087,Kingsville,MD,1.263499736
21090,Linthicum Heights,MD,3.317725247
21093,Lutherville Timonium,MD,5.600030209
21102,Manchester,MD,3.782191677
21104,Marriottsville,MD,3.306396798
21108,Glen Burnie,MD,3.401555774
21111,Monkton,MD,1.216675478
21113,Odenton,MD,1.470432747
21114,Crofton,MD,1.066384714
21117,Owings Mills,MD,0.684993581
21120,Parkton,MD,5.622687108
21122,Pasadena,MD,0.378370214
21128,Perry Hall,MD,1.275583415
21131,Phoenix,MD,3.801072427
21132,Pylesville,MD,0.45917982
21133,Randallstown,MD,1.056566725
21136,Reisterstown,MD,1.609395061
21140,Riva,MD,2.54663545
21144,Severn,MD,1.915263198
21146,Severna Park,MD,3.47934446
21152,Sparks Glencoe,MD,1.276338645
21154,Street,MD,0.582282305
21155,Upperco,MD,0.168416283
21157,Westminster,MD,1.450796768
21158,Westminster,MD,0.564912016
21160,Whiteford,MD,1.021070916
21161,Whitehall,MD,0.115550185
21162,White Marsh,MD,1.205347028
21163,Woodstock,MD,1.16758553
21201,Baltimore,MD,3.02545125
21202,Baltimore,MD,1.058832414
21204,Towson,MD,1.098104373
21205,Baltimore,MD,1.780077033
21206,Baltimore,MD,0.124612945
21207,Lochearn,MD,3.344913526
21208,Pikesville,MD,2.389547617
21209,Pikesville,MD,1.872970319
21210,Baltimore,MD,0.823200665
21211,Baltimore,MD,2.894796466
21212,Baltimore,MD,2.505097802
21213,Baltimore,MD,0.944792689
21214,Baltimore,MD,0.102711276
21215,Baltimore,MD,0.351937165
21216,Baltimore,MD,1.790650253
21217,Baltimore,MD,0.45540367
21218,Baltimore,MD,1.844271581
21219,Edgemere,MD,1.725700476
21220,Middle River,MD,0.327014576
21221,Essex,MD,0.270372328
21222,Dundalk,MD,0.70765048
21223,Baltimore,MD,0.619288573
21224,Baltimore,MD,2.56627143
21225,Brooklyn Park,MD,0.832263424
21226,Baltimore,MD,2.470357224
21227,Halethorpe,MD,0.612491504
21228,Catonsville,MD,2.453742164
21229,Baltimore,MD,0.135941394
21230,Baltimore,MD,3.828260705
21231,Baltimore,MD,1.382826071
21234,Parkville,MD,2.057246432
21236,Nottingham,MD,0.914583491
21237,Rosedale,MD,1.765727664
21239,Baltimore,MD,3.425723133
21244,Windsor Mill,MD,0.22807945
21286,Towson,MD,1.734763235
21401,Annapolis,MD,3.299599728
21403,Annapolis,MD,3.239181331
21405,Annapolis,MD,3.685522242
21409,Annapolis,MD,2.394078997
21502,Cumberland,MD,2.428819576
21521,Barton,MD,2.916698135
21531,Friendsville,MD,7.386149082
21532,Frostburg,MD,2.187145986
21536,Grantsville,MD,6.085643078
21539,Lonaconing,MD,4.502681066
21545,Mount Savage,MD,0.525640057
21550,Mountain Lake Park,MD,3.921153991
21555,Oldtown,MD,3.438562042
21561,Swanton,MD,0.550562646
21562,Westernport,MD,4.072955215
21601,Easton,MD,2.079148101
21613,Cambridge,MD,1.060342874
21617,Centreville,MD,1.994562344
21619,Chester,MD,2.196963976
21620,Chestertown,MD,2.194698286
21623,Church Hill,MD,5.097802281
21625,Cordova,MD,3.655313043
21629,Denton,MD,0.027188279
21631,East New Market,MD,0.00528661
21632,Federalsburg,MD,0.145004154
21635,Galena,MD,0.049089948
21638,Grasonville,MD,1.813307152
21639,Greensboro,MD,0.154822143
21643,Hurlock,MD,0.00075523
21645,Kennedyville,MD,2.436371875
21649,Marydel,MD,3.154595574
21651,Millington,MD,1.912242278
21654,Oxford,MD,2.935578884
21655,Preston,MD,0.848878483
21657,Queen Anne,MD,5.455026055
21658,Queenstown,MD,2.440148025
21661,Rock Hall,MD,1.102635753
21663,Saint Michaels,MD,0.916849181
21666,Stevensville,MD,4.64617476
21668,Sudlersville,MD,4.310852655
21671,Tilghman,MD,1.014273846
21673,Trappe,MD,3.427233593
21678,Worton,MD,0.673665131
21701,Frederick,MD,1.138886791
21702,Frederick,MD,0.339853485
21703,Frederick,MD,1.137376331
21704,Frederick,MD,2.863832037
21710,Adamstown,MD,2.282304962
21711,Big Pool,MD,5.854542708
21713,Boonsboro,MD,3.318480477
21716,Brunswick,MD,2.882712786
21719,Cascade,MD,4.609168492
21722,Clear Spring,MD,2.55267729
21727,Emmitsburg,MD,2.049694132
21733,Fairplay,MD,8.659466808
21737,Glenelg,MD,5.683860736
21738,Glenwood,MD,1.101125293
21740,Hagerstown,MD,1.63733857
21742,Hagerstown,MD,1.646401329
21750,Hancock,MD,4.372026282
21754,Ijamsville,MD,5.675553206
21755,Jefferson,MD,3.26032777
21756,Keedysville,MD,1.189487199
21757,Keymar,MD,0.486368099
21758,Rosemont,MD,0.771089797
21766,Little Orleans,MD,4.088815044
21767,Maugansville,MD,8.321879012
21769,Middletown,MD,1.85333434
21770,Monrovia,MD,4.794955064
21771,Mount Airy,MD,3.913601692
21773,Myersville,MD,0.816403595
21774,New Market,MD,2.597235858
21776,New Windsor,MD,1.697756967
21777,Point of Rocks,MD,1.493844876
21779,Rohrersville,MD,1.700022657
21780,Sabillasville,MD,5.862095008
21782,Sharpsburg,MD,9.191148705
21783,Smithsburg,MD,2.107846839
21784,Sykesville,MD,2.345744279
21787,Taneytown,MD,0.209198701
21788,Thurmont,MD,0.512801148
21791,Union Bridge,MD,0.251491579
21793,Walkersville,MD,3.102484707
21794,West Friendship,MD,4.608413262
21795,Williamsport,MD,4.108451023
21797,Woodbine,MD,4.776829545
21798,Woodsboro,MD,1.110943282
21801,Salisbury,MD,0.271127558
21804,Salisbury,MD,0.489389019
21811,Berlin,MD,2.668227475
21817,Crisfield,MD,4.009515898
21822,Eden,MD,0.379125444
21826,Fruitland,MD,0.283211238
21830,Hebron,MD,0.373838834
21837,Mardela Springs,MD,0.015859829
21841,Newark,MD,4.040480326
21842,Ocean City,MD,1.542179594
21849,Parsonsburg,MD,0.01132845
21850,Pittsville,MD,0.020391209
21851,Pocomoke City,MD,7.424665811
21853,Princess Anne,MD,5.035118193
21856,Quantico,MD,1.409259119
21861,Sharptown,MD,0.00830753
21863,Snow Hill,MD,7.819651084
21864,Stockton,MD,2.32459784
21865,Tyaskin,MD,0.728796919
21874,Willards,MD,0.019635979
21875,Delmar,MD,0.499207009
21901,North East,MD,0.495430859
21903,Perryville,MD,1.065629484
21904,Port Deposit,MD,0.303602447
21911,Rising Sun,MD,2.371422098
21912,Warwick,MD,0.817158825
21914,Charlestown,MD,4.071444755
21915,Chesapeake City,MD,1.175137829
21917,Colora,MD,0.747677668
21918,Conowingo,MD,3.940034741
21921,Elkton,MD,0.400271883
22003,Annandale,VA,6.593912846
22015,Burke,VA,6.357525867
22025,Dumfries,VA,5.223925685
22026,Dumfries,VA,2.584396949
22027,Dunn Loring,VA,2.32988445
22030,Fairfax,VA,2.821539159
22031,Fairfax,VA,3.2535307
22032,Fairfax,VA,4.41129824
22033,Fairfax,VA,5.646854467
22039,Lorton,VA,5.778264482
22041,Falls Church,VA,3.503511819
22042,Falls Church,VA,6.830299826
22043,Falls Church,VA,5.195226947
22044,Falls Church,VA,1.886564459
22046,Falls Church,VA,4.378068122
22066,Great Falls,VA,6.632429575
22079,Lorton,VA,4.026130957
22101,Mc Lean,VA,6.957933691
22102,Mc Lean,VA,3.761800468
22124,Oakton,VA,4.754172646
22150,Springfield,VA,5.661203837
22151,Springfield,VA,5.174835737
22152,Springfield,VA,4.915791859
22153,Springfield,VA,6.938297712
22172,Triangle,VA,0.419152632
22180,Vienna,VA,4.507212446
22181,Vienna,VA,1.823125142
22182,Vienna,VA,1.900158598
22191,Woodbridge,VA,2.977116532
22192,Woodbridge,VA,2.585152179
22193,Woodbridge,VA,5.834151499
22201,Arlington,VA,2.713541273
22202,Arlington,VA,3.403821464
22203,Arlington,VA,5.516954913
22204,Arlington,VA,2.877426176
22205,Arlington,VA,5.912695416
22206,Arlington,VA,3.357752436
22207,Arlington,VA,5.35231478
22209,Arlington,VA,2.305717091
22213,Arlington,VA,7.540215996
22303,Huntington,VA,1.606374141
22304,Alexandria,VA,6.450419153
22306,Hybla Valley,VA,3.758024318
22307,Belle Haven,VA,3.279963749
22308,Fort Hunt,VA,4.811570123
22309,Mount Vernon,VA,4.88860358
22310,Franconia,VA,5.644588777
22312,Lincolnia,VA,3.699871611
22315,Franconia,VA,2.523223322
22401,Fredericksburg,VA,0.741635828
22405,Fredericksburg,VA,1.898648138
22406,Fredericksburg,VA,1.566346953
22407,Fredericksburg,VA,3.187070463
22408,Fredericksburg,VA,2.010422174
22427,Bowling Green,VA,1.304282154
22485,King George,VA,2.404652217
22508,Locust Grove,VA,3.671172872
22514,Milford,VA,4.077486595
22520,Montross,VA,2.442413715
22534,Partlow,VA,3.03300355
22542,Rhoadesville,VA,1.589003852
22546,Ruther Glen,VA,0.92591194
22553,Spotsylvania,VA,3.934748131
22554,Stafford,VA,1.8548448
22556,Stafford,VA,2.918963824
22567,Unionville,VA,2.425043426
22580,Woodford,VA,1.380560381
22601,Winchester,VA,1.903934748
22602,Winchester,VA,2.535307001
22603,Winchester,VA,2.645570576
22610,Bentonville,VA,0.572464315
22624,Clear Brook,VA,2.512650102
22625,Cross Junction,VA,1.685673288
22630,Front Royal,VA,1.122271732
22637,Gore,VA,3.454421871
22642,Linden,VA,4.349369383
22644,Maurertown,VA,1.990030964
22645,Middletown,VA,3.199909372
22655,Stephens City,VA,2.725624953
22656,Stephenson,VA,1.381315611
22657,Strasburg,VA,0.622309493
22660,Toms Brook,VA,2.684087305
22664,Woodstock,VA,1.828411751
22701,Culpeper,VA,1.949248546
22712,Bealeton,VA,1.719658636
22713,Boston,VA,4.363718752
22724,Jeffersonton,VA,2.701457594
22728,Midland,VA,4.816856733
22733,Rapidan,VA,3.042066309
22734,Remington,VA,1.763461974
22735,Reva,VA,0.278679858
22737,Rixeyville,VA,1.694736047
22742,Sumerduck,VA,1.648667019
22812,Bridgewater,VA,3.145532815
22815,Broadway,VA,1.758930594
22821,Dayton,VA,0.910052111
22824,Edinburg,VA,0.843591874
22827,Elkton,VA,2.662940865
22840,McGaheysville,VA,1.737028925
22841,Mount Crawford,VA,2.318556
22842,Mount Jackson,VA,0.401027113
22843,Mount Solon,VA,1.666037308
22844,New Market,VA,0.650253002
22846,Penn Laird,VA,1.314855373
22853,Timberville,VA,1.63884903
22901,Charlottesville,VA,7.064421116
22902,Charlottesville,VA,6.074314629
22903,Charlottesville,VA,3.304886338
22911,Charlottesville,VA,2.813231629
22920,Afton,VA,4.737557586
22922,Arrington,VA,1.61921305
22923,Barboursville,VA,3.7172419
22932,Crozet,VA,8.022807945
22936,Earlysville,VA,6.316743448
22937,Esmont,VA,6.264632581
22939,Fishersville,VA,4.998867155
22947,Keswick,VA,4.145457292
22952,Lyndhurst,VA,4.1960577
22958,Nellysford,VA,3.077562118
22959,North Garden,VA,4.626538781
22960,Orange,VA,3.378143645
22963,Palmyra,VA,4.010271128
22967,Roseland,VA,1.492334416
22968,Ruckersville,VA,1.247639906
22969,Schuyler,VA,4.004229288
22973,Stanardsville,VA,6.075825089
22974,Troy,VA,8.187448078
22980,Waynesboro,VA,4.995091005
23005,Ashland,VA,2.55947436
23009,Aylett,VA,3.677214712
23015,Beaverdam,VA,1.651687939
23024,Bumpass,VA,2.408428366
23039,Crozier,VA,6.256325051
23047,Doswell,VA,5.35684616
23059,Glen Allen,VA,6.070538479
23060,Glen Allen,VA,4.205875689
23061,Gloucester,VA,1.487803036
23062,Gloucester Point,VA,1.490068726
23063,Goochland,VA,5.59021222
23065,Gumspring,VA,1.726455706
23069,Hanover,VA,3.296578808
23072,Hayes,VA,4.536666415
23075,Highland Springs,VA,3.903028472
23084,Kents Store,VA,4.547239634
23086,King William,VA,2.050449362
23089,Lanexa,VA,4.368250132
23093,Louisa,VA,5.230722755
23102,Maidens,VA,6.26991919
23103,Oilville,VA,5.300203912
23111,Mechanicsville,VA,5.519975833
23112,Midlothian,VA,4.350124613
23113,Midlothian,VA,2.235480704
23114,Midlothian,VA,2.014953553
23116,Mechanicsville,VA,6.824257987
23117,Mineral,VA,2.119175289
23120,Moseley,VA,1.291443244
23124,New Kent,VA,5.142360849
23139,Powhatan,VA,2.306472321
23140,Providence Forge,VA,1.744581225
23141,Quinton,VA,4.381089042
23146,Rockville,VA,9.215316064
23149,Saluda,VA,1.545955744
23150,Sandston,VA,4.538176875
23153,Sandy Hook,VA,8.025828865
23168,Toano,VA,1.777811344
23175,Urbanna,VA,0.621554263
23181,West Point,VA,5.749565743
23185,Williamsburg,VA,4.902952949
23188,Williamsburg,VA,6.217808323
23192,Montpelier,VA,5.284344083
23219,Richmond,VA,3.413639453
23220,Richmond,VA,7.757722226
23221,Richmond,VA,7.787176195
23222,Richmond,VA,3.25277547
23223,Richmond,VA,2.766407371
23224,Richmond,VA,3.803338116
23225,Richmond,VA,6.98814289
23226,Richmond,VA,8.117211691
23227,Richmond,VA,4.579714523
23228,Laurel,VA,5.640812627
23229,Henrico,VA,6.526697379
23230,Henrico,VA,6.599199456
23231,Henrico,VA,2.601012008
23233,Henrico,VA,5.561513481
23234,Richmond,VA,2.687108224
23235,Bon Air,VA,5.473906805
23236,Chesterfield,VA,5.360622309
23237,Bellwood,VA,3.180273393
23238,Henrico,VA,6.542557209
23294,Henrico,VA,3.896986632
23314,Carrollton,VA,0.638924553
23315,Carrsville,VA,4.967147496
23320,Chesapeake,VA,1.360924401
23321,Chesapeake,VA,2.520957632
23322,Chesapeake,VA,5.448228986
23323,Chesapeake,VA,1.554263273
23324,Chesapeake,VA,0.820179745
23325,Chesapeake,VA,1.440978778
23430,Smithfield,VA,2.270976512
23432,Suffolk,VA,4.18472925
23433,Suffolk,VA,1.647911789
23434,Suffolk,VA,0.876066762
23435,Suffolk,VA,1.042972585
23437,Suffolk,VA,1.497621026
23438,Suffolk,VA,4.219469829
23451,Virginia Beach,VA,4.167358961
23452,Virginia Beach,VA,1.075447474
23453,Virginia Beach,VA,1.526319764
23454,Virginia Beach,VA,1.192508119
23455,Virginia Beach,VA,1.901669058
23456,Virginia Beach,VA,2.034589533
23457,Virginia Beach,VA,7.005513179
23462,Virginia Beach,VA,0.248470659
23464,Virginia Beach,VA,0.900234121
23487,Windsor,VA,1.104901442
23502,Norfolk,VA,0.150290764
23503,Norfolk,VA,0.956121139
23504,Norfolk,VA,0.288497848
23505,Norfolk,VA,0.101956046
23507,Norfolk,VA,0.388943433
23508,Norfolk,VA,0.517332528
23509,Norfolk,VA,0.401782343
23510,Norfolk,VA,0.165395363
23513,Norfolk,VA,0.159353523
23517,Norfolk,VA,1.38660222
23518,Norfolk,VA,0.600407824
23523,Norfolk,VA,1.265765426
23601,Newport News,VA,1.882033079
23602,Newport News,VA,0.245449739
23603,Newport News,VA,0.510535458
23605,Newport News,VA,0.157087833
23606,Newport News,VA,2.227173174
23607,Newport News,VA,0.109508345
23608,Newport News,VA,0.200891171
23661,Hampton,VA,0.836039574
23662,Poquoson,VA,1.670568688
23663,Hampton,VA,0.197115022
23664,Hampton,VA,0.848123254
23666,Hampton,VA,1.005966317
23669,Hampton,VA,0.257533419
23690,Yorktown,VA,1.194018579
23692,Yorktown,VA,2.628200287
23693,Yorktown,VA,4.321425874
23696,Seaford,VA,1.471943207
23701,Portsmouth,VA,0.361755154
23702,Portsmouth,VA,0.539234197
23703,Portsmouth,VA,1.378294691
23704,Portsmouth,VA,0.013594139
23707,Portsmouth,VA,0.194849332
23803,Petersburg,VA,2.687863454
23831,Chester,VA,2.79888226
23832,Chesterfield,VA,0.971980968
23834,Colonial Heights,VA,1.798202553
23836,Chester,VA,0.883619062
23838,Chesterfield,VA,3.644739823
23860,Hopewell,VA,0.333811646
23898,Zuni,VA,4.392417491
24012,Roanoke,VA,2.349520429
24013,Roanoke,VA,0.484102409
24014,Roanoke,VA,4.751906956
24015,Roanoke,VA,4.539687335
24016,Roanoke,VA,1.708330187
24017,Roanoke,VA,0.889660902
24018,Roanoke,VA,6.204214183
24019,Roanoke,VA,4.771542935
24059,Bent Mountain,VA,3.210482592
24060,Blacksburg,VA,5.293406842
24064,Blue Ridge,VA,2.254361453
24065,Boones Mill,VA,2.854769277
24066,Buchanan,VA,3.862246054
24067,Callaway,VA,3.289781739
24069,Cascade,VA,1.015784306
24070,Catawba,VA,6.73589608
24072,Check,VA,2.08518994
24073,Christiansburg,VA,2.642549656
24077,Cloverdale,VA,2.195453516
24079,Copper Hill,VA,2.641794426
24083,Daleville,VA,2.446189865
24084,Dublin,VA,3.770863228
24085,Eagle Rock,VA,0.942526999
24087,Elliston,VA,2.886488936
24088,Ferrum,VA,3.101729477
24090,Fincastle,VA,1.997583264
24091,Floyd,VA,1.086775923
24092,Gladehill,VA,0.531681897
24101,Hardy,VA,2.747526622
24102,Henry,VA,5.751076203
24112,Martinsville,VA,1.482516426
24121,Moneta,VA,5.738992523
24137,Penhook,VA,3.766331848
24138,Pilot,VA,2.843440828
24148,Ridgeway,VA,4.804017823
24149,Riner,VA,1.966618835
24151,Rocky Mount,VA,1.643380409
24153,Salem,VA,5.104599351
24162,Shawsville,VA,6.123404577
24175,Troutville,VA,2.536062231
24176,Union Hall,VA,2.844951288
24179,Vinton,VA,3.593384185
24184,Wirtz,VA,3.575258666
24201,Bristol,VA,0.874556302
24202,Bristol,VA,4.238350578
24210,Abingdon,VA,3.02696171
24211,Abingdon,VA,4.87803036
24236,Damascus,VA,1.528585454
24251,Gate City,VA,1.941696247
24258,Gate City,VA,1.933388717
24271,Nickelsville,VA,2.906124915
24290,Weber City,VA,3.525413488
24301,Pulaski,VA,5.997281172
24340,Glade Spring,VA,2.671248395
24361,Meadowview,VA,2.09274224
24370,Saltville,VA,1.991541424
24380,Willis,VA,4.327467714
24401,Staunton,VA,3.26485915
24421,Churchville,VA,5.225436145
24431,Crimora,VA,5.510157843
24435,Fairfield,VA,3.356241976
24440,Greenville,VA,4.671097349
24441,Grottoes,VA,0.404048033
24450,Lexington,VA,1.279359565
24467,Mount Sidney,VA,5.1159278
24477,Stuarts Draft,VA,5.429348237
24479,Swoope,VA,5.203534476
24482,Verona,VA,0.422173552
24486,Weyers Cave,VA,5.697454875
24501,Lynchburg,VA,2.771693981
24502,Lynchburg,VA,5.721622234
24503,Lynchburg,VA,4.477758477
24504,Lynchburg,VA,3.466505551
24517,Altavista,VA,2.405407447
24521,Amherst,VA,2.974095612
24523,Bedford,VA,8.713088135
24527,Blairs,VA,0.083075296
24528,Brookneal,VA,1.504418095
24531,Chatham,VA,0.407068952
24538,Concord,VA,0.888150442
24540,Danville,VA,0.166150593
24541,Danville,VA,0.423684012
24549,Dry Fork,VA,0.783928706
24550,Evington,VA,1.452307228
24551,Forest,VA,6.067517559
24553,Gladstone,VA,2.606298618
